,MSELoss(),MSELoss()
epoch,train_loss,val_loss
1,367.0848976710707,1091.8039112183653
2,191.10007370255,1126.4532116825142
3,155.38704538461354,1243.5809381633128
4,125.103249032422,1122.3524387091109
5,97.91071184627042,1100.5814152689813
6,74.43773612512,1134.8596351262436
7,56.13367066580594,1156.4473189520604
8,42.68488626781751,1105.659170058167
9,33.44298103685217,1099.7878221632207
10,27.25755220492101,1138.8846359206634
11,22.757459469723294,1124.9062951328685
12,19.523849552739275,1137.1926042825273
13,17.052522124223174,1118.0410601930712
14,14.948141900408297,1134.197028576749
15,13.183367345860985,1124.6324251184185
16,11.99857916008237,1138.0982580555296
17,10.938080227520054,1140.9304183756265
18,9.862773079883734,1138.2214244129589
19,9.235513413793559,1140.2816194700963
20,8.486950306764774,1129.0451445880446
21,7.835100253771111,1137.3332320926258
22,7.370611437915885,1123.217457412516
23,7.249011321427468,1133.7437204157266
24,6.613122030940369,1115.5394566591503
25,5.9223036934279465,1108.3596047544943
26,5.793565162486984,1109.8473150915313
27,5.950297610313063,1121.1427005633568
28,5.176313837891367,1124.9332408372638
29,5.0063292634458145,1120.9823912555732
30,4.961382050525823,1103.9634434783343
31,4.673615615501311,1117.9221516025877
32,4.581105548389926,1127.012187682309
33,4.298644071077779,1103.7127801422935
34,4.366117399336358,1120.4214495362587
35,4.162783078149578,1113.112049646748
36,3.558417115014255,1108.6978205546593
37,3.7408823993664297,1115.6884172055327
38,3.8605143844066165,1108.3140620143668
39,3.502667314060703,1102.3276652387044
40,3.3652969976411247,1117.2608450269236
41,3.3880635906600025,1085.625369571945
42,3.216274678678118,1106.6066101453837
43,3.3498556569834985,1124.2944644168742
44,3.0138330926570287,1130.8304212556302
45,2.822633234195756,1115.5226796761299
46,2.863964520695726,1096.1387245955978
47,2.883338134654247,1102.5327759784402
48,2.8232761074446704,1119.306264583347
49,2.66544132047036,1115.3923599395937
50,2.606562829597733,1106.620730819054
