,MSELoss(),MSELoss()
epoch,train_loss,val_loss
1,4416.334732211593,4249.54551435357
2,4250.070314994868,4212.498222082238
3,4249.787641375837,4180.332488160811
4,4249.553060430448,4198.065015271397
5,4249.99109742102,4201.260867075961
6,4249.660984486675,4194.63643222591
7,4249.971240412579,4177.546910338095
8,4249.827659766575,4208.192127065554
9,4249.688988782599,4219.137538237821
10,4242.173903535347,4236.440571151122
11,4178.316308771955,4271.9017731491585
12,4120.809915257661,4241.656443673524
13,4071.0148118513343,4209.501619211524
14,3952.930800923814,4196.786963165024
15,3865.6500583323827,4180.068431868153
16,3751.025190679174,4217.190476557754
17,3571.4801668413074,4340.6641788969355
18,3327.3785601168074,4604.197328143392
19,3045.265028637517,4543.030092037752
20,2735.6491606552236,4742.4959565136005
21,2327.7896486454056,4857.827416903193
22,2231.4552231243347,4916.214719973967
23,2165.001484045321,4951.997664793439
24,2107.482522887441,4994.6059372300515
25,2051.3483607679677,4998.691649129874
26,2000.5425956930267,5004.888296393839
27,1948.7705461859414,5037.503687250223
28,1900.3260722436464,5018.113669190343
29,1845.0263244183395,5080.650733549134
30,1805.289684657633,5070.48217543536
31,1752.4005319562852,5131.182800812101
32,1704.2492592024978,5171.3421611577305
33,1659.139631225883,5137.350252061105
34,1613.6185020576718,5179.382241750835
35,1566.9864537594092,5167.342095598705
36,1522.2279670659643,5210.03972276245
37,1475.731432897563,5276.7774732364915
38,1438.603797723255,5231.888472750584
39,1396.3962507039091,5242.989288292997
40,1353.7624123826224,5301.299386044175
41,1309.349545844976,5263.437239469618
42,1276.23968381116,5266.073794099569
43,1243.5122707988803,5298.176349403502
44,1204.506058815912,5299.399491635736
45,1168.6886952421091,5359.628676051792
46,1131.5918968998892,5288.959735337324
47,1094.7713480408754,5338.318626505781
48,1067.2484956616033,5383.994820243678
49,1034.0663251742249,5311.403528632979
50,1008.3236968400124,5389.073718825349
51,980.9611491256677,5348.155589960035
52,950.1390281807187,5403.010744412354
53,921.3109696436973,5375.230643178539
54,899.5839549934777,5390.096372509351
55,875.1142444694129,5374.35297027625
56,853.9564392461103,5409.696347279508
57,830.2961900994145,5348.15402110437
58,806.9181157095879,5424.451655150329
59,787.5885617666871,5420.199500082765
60,770.9637567524783,5427.6616202779705
61,749.9134133740354,5406.628003218919
62,733.0690712142165,5467.739032953941
63,716.4953047183889,5405.980024817502
64,700.4334397364707,5435.719198122639
65,682.7284376678095,5458.896933721308
66,671.128046946282,5450.697627015421
67,654.3110239813218,5453.703911930794
68,640.4821720689463,5437.115926601183
69,629.3406289502072,5450.102012995816
70,614.4820402716198,5407.369715601387
71,590.5146142592976,5413.766526770331
72,583.5217000102765,5427.052344803097
73,580.2301854600001,5431.5053853328145
74,577.5387032539015,5426.317505550269
75,572.5207333010188,5422.657173314332
76,572.1972666274022,5436.050067442735
77,569.3862651741417,5423.583522903238
78,568.5448200457868,5416.428354701324
79,564.6931495091051,5421.2863475108925
80,563.5667379226128,5419.9261398222725
81,562.6562833688555,5413.859822084373
82,558.3075369878987,5427.049448636728
83,557.6834937473864,5434.059772514631
84,558.6123043942046,5423.889848340615
85,557.1678056257484,5431.281496142993
86,553.8067743120403,5425.065314922124
87,551.354954877793,5440.403905931104
88,551.9116394265725,5416.4790616782875
89,550.4496370710016,5416.183879532472
90,546.4885719095123,5412.386853353656
91,545.5271498854142,5419.050129071185
92,543.7141133143664,5437.56172601044
93,542.9415236127347,5429.3552397013
94,543.6799652507996,5429.63699077546
95,539.6257756254099,5421.676806944688
96,540.7196364131287,5425.7938088548
97,538.4965567967027,5429.510557450471
98,537.2048336799418,5413.068654093969
99,532.6871955741641,5427.737734825903
100,530.368448830115,5409.406877520018
