,MSELoss(),MSELoss()
epoch,train_loss,val_loss
1,3510976145.6459,86593683.51456311
2,1157601207.8072994,872782930.9514563
3,1179378735.1046228,1292548348.2718446
4,1176957493.1931872,1016060236.7378641
5,1182181778.701703,1441763752.6990292
6,1172465180.9946473,1145295571.5728154
7,1180306813.5085158,810560203.184466
8,1184863941.216545,1553765294.6019418
9,1175003328.2491484,642956562.3300971
10,1175814592.7163017,866961719.6116505
