,MSELoss(),MSELoss()
epoch,train_loss,val_loss
1,2263.765877735296,1101.4223455751217
2,260.1204804172191,1118.953489950187
3,197.16903304496822,1134.34542032754
4,173.30529000590897,1124.5941294858985
5,151.7512640570202,1129.1828187314447
6,130.1544737822818,1138.6651394219473
7,110.32044350932695,1147.9572676407176
8,94.11963298082932,1139.4656128170714
9,80.3634065734789,1141.7650580701677
10,67.89988700514002,1146.5055019707754
11,58.068728347184305,1162.0119367485927
12,50.49862939551509,1143.2072356769845
13,44.58185196572557,1160.2182977613818
14,40.03276217430467,1164.1306449917947
15,36.4568748177113,1142.2027770143234
16,33.09892046294943,1165.6975950146068
17,30.660925108266863,1160.1588288651346
18,28.489574047422757,1165.491565718251
19,26.73011862761783,1167.29105159347
20,24.86522999343501,1161.6602669179367
21,23.596236026838167,1162.9339730597644
22,22.180652021375597,1156.2195505024017
23,21.15518947123321,1161.8393594642166
24,20.299923637835647,1168.639232056109
25,19.39809681644115,1167.2692145791407
26,18.749363439100502,1165.1172598541
27,18.142850650313996,1166.9927138169799
28,17.429326278565863,1162.6881758456966
29,17.018948978693235,1165.8335415178487
30,16.389085909804,1162.4631847321336
31,15.844507860615305,1168.9082677570032
32,15.470219523715278,1168.2683122896772
33,15.052240127136528,1163.6941590060005
34,14.654700680080701,1167.2908950935448
35,14.32648033724504,1163.5108752522983
36,14.033445356420067,1162.778732763316
37,13.69596288697273,1168.220844977971
38,13.482163009040256,1170.4672877333724
39,13.109358814452976,1175.2319769783994
40,12.87979654882946,1154.7494556987851
41,12.661267196116947,1168.2370597125548
42,12.345644701310318,1168.0263735097928
43,12.11493257084032,1169.5714577805807
44,11.977051535488044,1163.716663124205
45,11.711724203346419,1176.6367657685773
46,11.554213487202814,1155.705912714016
47,11.3892482205319,1163.8066600739305
48,11.160432355421303,1164.0257971614128
49,11.082795021075691,1164.5861519388266
50,10.811066169460325,1152.6527507313835
51,10.662696018590255,1175.0176471881705
52,10.558074212596365,1168.3360140535117
53,10.411756155612695,1173.1070402198688
54,10.304874303683167,1161.1107091335884
55,10.09809464480175,1155.7968186555772
56,9.962317891944643,1172.992402198393
57,9.836544215302109,1146.9688759545365
58,9.784246391565551,1168.5384001424795
59,9.65101049578683,1157.530379442514
60,9.533155891785077,1159.3415893146798
61,9.44676520203732,1164.827096756
62,9.360901563881088,1159.9979157384082
63,9.21629606140211,1170.42048581982
64,9.099502094992756,1161.0519203380709
65,8.997326796014233,1173.6077485113503
66,8.912709160848836,1164.101756989304
67,8.86736479281219,1162.6145597251623
68,8.733199919053238,1170.1022885068799
69,8.686489845076327,1164.971375679767
70,8.592887879578157,1168.2920242439354
71,8.488008130437846,1158.962340817272
72,8.4742153868478,1163.3401228949917
73,8.389781519502328,1169.4357643730007
74,8.324928930844123,1154.0583035734414
75,8.292292494901485,1169.7953688666714
76,8.08217270194469,1161.704894389156
77,8.09070413826156,1164.8038259253613
78,7.977789095602477,1168.0510956403841
79,7.933794738602464,1160.2008073605136
80,7.890623864176209,1161.4442316845584
81,7.883817384190803,1159.7384320950885
82,7.782225306248723,1151.4025818649793
83,7.708643041968055,1168.3524873531894
84,7.678556900650915,1158.6065153397738
85,7.552066538107656,1164.0040813645355
86,7.555026856652142,1156.7339424976892
87,7.471443023936882,1156.008267871954
88,7.429726771774663,1171.2604262675288
89,7.388532854112685,1159.070197437977
90,7.332737244538727,1168.4845312774398
91,7.24758358668817,1155.416677268713
92,7.2120801472025775,1147.091486915783
93,7.169996392697893,1142.6999087791396
94,7.184613680897548,1162.8165378686435
95,7.112975177973726,1164.4343151588487
96,7.078567266232196,1165.5748969503336
97,7.05627205528482,1169.5946393760412
98,6.947063265287673,1151.6329881892893
99,6.91471483138936,1161.8984584507068
100,6.8875027489488145,1163.6912605406158
